bill_id,bill_type,bill_number,congress,title,status
hjres22-115,hjres,22,115,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of a rule submitted by the Environmental Protection Agency relating to ""Oil and Natural Gas Sector: Emission Standards for New, Reconstructed, and Modified Sources"".",in_committee
s1246-114,s,1246,114,Protecting America's Paper for Recycling Act,in_committee
s701-114,s,701,114,"A bill for the relief of Tim Lowry and Paul Nettleton of Owyhee County, Idaho.",in_committee
s2214-114,s,2214,114,Cody Miller Patient Medication Information Act,in_committee
s1762-114,s,1762,114,Establishing Mandatory Minimums for Illegal Reentry Act of 2015,in_committee
s1516-114,s,1516,114,POWER Act,in_committee
s1269-114,s,1269,114,Trade Facilitation and Trade Enforcement Act of 2015,out_of_committee
s2794-114,s,2794,114,American Manufacturing Competitiveness Act of 2016,in_committee
s558-114,s,558,114,Presidential Library Donation Reform Act of 2015,out_of_committee
s1766-114,s,1766,114,Restore Honor to Service Members Act,in_committee
s1166-114,s,1166,114,BUILD Career and Technical Education Act of 2015,in_committee
s3111-114,s,3111,114,Seniors Tax Hike Prevention Act of 2016,in_committee
s394-114,s,394,114,Depreciation Fairness Act of 2015,in_committee
s544-114,s,544,114,Secret Science Reform Act of 2015,out_of_committee
s2206-114,s,2206,114,National Oceanic and Atmospheric Administration Sexual Harassment and Assault Prevention Act,out_of_committee
s3110-114,s,3110,114,American Energy and Conservation Act of 2016,out_of_committee
s926-114,s,926,114,Grace Period Restoration Act of 2015,in_committee
s366-114,s,366,114,Senate Campaign Disclosure Parity Act,in_committee
s1322-114,s,1322,114,Protecting Student Privacy Act of 2015,in_committee
s1542-114,s,1542,114,Manufacturing Skills Act of 2015,in_committee
s954-114,s,954,114,FDA Accountability for Public Safety Act,in_committee
s304-114,s,304,114,Motor Vehicle Safety Whistleblower Act,passed
s1407-114,s,1407,114,Public Land Renewable Energy Development Act of 2015,in_committee
s1642-114,s,1642,114,Savings Act,in_committee
s2798-114,s,2798,114,Free Market Flights Act of 2016,in_committee
s2405-114,s,2405,114,METH Disclosure Act,in_committee
s600-114,s,600,114,A bill to require the Secretary of Energy to establish an energy efficiency retrofit pilot program.,in_committee
s232-114,s,232,114,Nevada Land Sovereignty Act of 2015,in_committee
s2551-114,s,2551,114,Genocide and Atrocities Prevention Act of 2016,in_committee
s603-114,s,603,114,Rural Veterans Travel Enhancement Act of 2015,in_committee
s6-114,s,6,114,We the People Act of 2016,in_committee
s305-114,s,305,114,American Job Protection Act,in_committee
s1399-114,s,1399,114,Small Business Expensing Act of 2015,in_committee
s1945-114,s,1945,114,Mental Health Reform Act of 2015,in_committee
s1654-114,s,1654,114,Overdose Prevention Act,in_committee
s1830-114,s,1830,114,Seniors Mental Health Access Improvement Act of 2015,in_committee
s1919-114,s,1919,114,Health Care Conscience Rights Act,in_committee
s184-114,s,184,114,Native American Children's Safety Act,passed
s1999-114,s,1999,114,"Caribbean Oil Spill Intervention, Prevention, and Preparedness Act",in_committee
s3390-114,s,3390,114,Senator Paul Simon Study Abroad Program Act of 2016,in_committee
s3337-114,s,3337,114,Modernizing Government Travel Act,in_committee
s676-114,s,676,114,Identity Theft and Tax Fraud Prevention Act of 2015,in_committee
s3371-114,s,3371,114,Medicare Affordability and Enrollment Act of 2016,in_committee
s2053-114,s,2053,114,Maritime and Energy Workforce Technical Training Enhancement Act,in_committee
s637-114,s,637,114,Short Line Railroad Rehabilitation and Investment Act of 2015,in_committee
s413-114,s,413,114,Government Settlement Transparency and Reform Act,in_committee
s1015-114,s,1015,114,Enforcing Orders and Reducing Customs Evasion Act of 2015,in_committee
s3068-114,s,3068,114,"Department of the Interior, Environment, and Related Agencies Appropriations Act, 2017",out_of_committee
s1775-114,s,1775,114,World War II Merchant Mariner Service Act,in_committee
s1211-114,s,1211,114,"A bill to amend title XVIII of the Social Security Act to provide that payment under the Medicare program to a long-term care hospital for inpatient services shall not be made at the applicable site neutral payment rate for certain discharges involving severe wounds, and for other purposes.",in_committee
s1063-114,s,1063,114,American Energy Efficiency Act,in_committee
s1408-114,s,1408,114,Vehicle Innovation Act of 2015,in_committee
s457-114,s,457,114,Civil Rights Voting Restoration Act of 2015,in_committee
s1212-114,s,1212,114,Promotion and Expansion of Private Employee Ownership Act of 2015,in_committee
s2717-114,s,2717,114,Dam Repairs and Improvements for Tribes Act of 2016,out_of_committee
s2205-114,s,2205,114,Tribal Healing to Wellness Courts Act of 2015,out_of_committee
s2553-114,s,2553,114,Kari's Law Act of 2016,in_committee
s3528-114,s,3528,114,Federal Supervisor Training Act of 2016,in_committee
s419-114,s,419,114,STEM 2 Act,in_committee
s853-114,s,853,114,Rail Shipper Fairness Act of 2015,in_committee
s2235-114,s,2235,114,HANGUP Act,in_committee
s1284-114,s,1284,114,"A bill to clarify the treatment of carbon emissions from forest biomass, and for other purposes.",in_committee
s1777-114,s,1777,114,"A bill to amend the Wild and Scenic Rivers Act to authorize the Secretary of Agriculture to maintain or replace certain facilities and structures for commercial recreation services at Smith Gulch in Idaho, and for other purposes.",out_of_committee
s434-114,s,434,114,"Security Clearance Accountability, Reform, and Enhancement Act of 2015",out_of_committee
s330-114,s,330,114,Conservation Easement Incentive Act of 2015,in_committee
s752-114,s,752,114,A bill to establish a scorekeeping rule to ensure that increases in guarantee fees of Fannie Mae and Freddie Mac shall not be used to offset provisions that increase the deficit.,in_committee
s3174-114,s,3174,114,LADDER Act,in_committee
s1833-114,s,1833,114,Access to Healthy Food for Young Children Act,in_committee
s1823-114,s,1823,114,"A bill to safeguard military personnel on Armed Forces military installations by repealing bans on military personnel carrying firearms, and for other purposes.",in_committee
s3124-114,s,3124,114,Sarah's Law,in_committee
s268-114,s,268,114,Rebuild America Act of 2015,in_committee
s273-114,s,273,114,"A bill to amend title 18, United States Code, to prohibit the intentional discrimination of a person or organization by an employee of the Internal Revenue Service.",in_committee
s2937-114,s,2937,114,"Department of State Authorization Act, Fiscal Year 2017",out_of_committee
s897-114,s,897,114,Jesse Lewis Empowering Educators Act,in_committee
s1363-114,s,1363,114,"A bill to require the Secretary of Energy to submit to Congress a report assessing the capability of the Department of Energy to authorize, host, and oversee privately funded fusion and fission reactor prototypes and related demonstration facilities at sites owned by the Department of Energy.",in_committee
s1083-114,s,1083,114,Medicare Drug Savings Act of 2015,in_committee
s1374-114,s,1374,114,Foreign Medical School Accountability Fairness Act of 2015,in_committee
s40-114,s,40,114,Online Competition and Consumer Choice Act of 2015,in_committee
s2903-114,s,2903,114,Max Cleland Congressional Gold Medal Act of 2016,in_committee
s3295-114,s,3295,114,National Cybersecurity Preparedness Consortium Act of 2016,in_committee
s975-114,s,975,114,American Business for American Companies Act of 2015,in_committee
s1102-114,s,1102,114,Protect Student Borrowers Act of 2015,in_committee
s2277-114,s,2277,114,Veterans Homebuyer Accessibility Act of 2015,in_committee
s2666-114,s,2666,114,Corporate Inverters Earnings Stripping Reform Act of 2016,in_committee
s770-114,s,770,114,Escambia County Land Conveyance Act,in_committee
s2787-114,s,2787,114,States Achieve Medicaid Expansion (SAME) Act of 2016,in_committee
s2234-114,s,2234,114,Office of Strategic Services Congressional Gold Medal Act,passed
s514-114,s,514,114,Promise Neighborhoods Authorization Act of 2015,in_committee
s213-114,s,213,114,Look-Alike Weapons Safety Act of 2015,in_committee
s3194-114,s,3194,114,Reducing Obesity in Youth Act of 2016,in_committee
s487-114,s,487,114,Fire-Damaged Home Rebuilding Act of 2015,in_committee
s2816-114,s,2816,114,Diesel Emissions Reduction Act of 2016,out_of_committee
s3060-114,s,3060,114,Small Business Health Care Relief Act of 2016,in_committee
s1641-114,s,1641,114,Jason Simcakoski Memorial Opioid Safety Act,in_committee
s589-114,s,589,114,Defending Our Great Lakes Act of 2015,in_committee
s294-114,s,294,114,Pro Football Hall of Fame Commemorative Coin Act,in_committee
s517-114,s,517,114,Secure Rural Schools and Payment in Lieu of Taxes Repair Act,in_committee
s1884-114,s,1884,114,Medicare Prescription Drug Savings and Choice Act of 2015,in_committee
s3157-114,s,3157,114,Stolen Identity Refund Fraud Prevention Act,out_of_committee
s1162-114,s,1162,114,Federal Law Enforcement Self-Defense and Protection Act of 2015,in_committee
s721-114,s,721,114,Target Practice and Marksmanship Training Support Act,in_committee
s185-114,s,185,114,PATH Act,out_of_committee
s1687-114,s,1687,114,Offshore Reinsurance Tax Fairness Act,in_committee
s1030-114,s,1030,114,Aaron's Law Act of 2015,in_committee
