committee_id,bill_id
SSHR,hr921-114
HSJU,hr921-114
HSIF,hr921-114
SSVA,hr1313-114
HSVR,hr1313-114
SSBK,hr2187-114
HSBA,hr2187-114
HSAG,hr6020-114
HSVR,hr4892-114
HSII,hr4230-114
HSBU,hr5707-114
HSGO,hr5707-114
HSWM,hr1002-114
HSIF,hr777-114
HSAP,hr777-114
HSBU,hr777-114
HSWM,hr5347-114
HSBA,hr6126-114
HSSY,hr6531-114
HSJU,hr2314-114
HSHM,hr2314-114
HSIF,hr4621-114
HSSM,hr2221-114
HSIF,hr3563-114
HSWM,hr820-114
HSED,hr3071-114
HSJU,hr3071-114
HSGO,hr3071-114
HSHA,hr3071-114
HSBA,hr2918-114
HSGO,hr4422-114
SSEG,hr4427-114
HSIF,hr4427-114
SSBK,hr5421-114
HSBA,hr5421-114
HSED,hr3514-114
HSIF,hr3084-114
HSJU,hr3196-114
HSWM,hr725-114
HSPW,hr2077-114
HSIF,hr4889-114
HSWM,hr6369-114
HSPW,hr4490-114
HSAS,hr956-114
HSJU,hr956-114
HSWM,hr967-114
HSFA,hr967-114
SSHR,hr3293-114
HSSY,hr3293-114
HSII,hr2684-114
SSFI,hr3716-114
HSIF,hr3716-114
HSGO,hr3111-114
SSHR,hr3691-114
HSIF,hr3691-114
SSFI,hr5210-114
HSWM,hr5210-114
HSIF,hr5210-114
HSJU,hr6222-114
HSGO,hr6222-114
SSGA,hr1656-114
HSJU,hr1656-114
HSWM,hr2895-114
HSIF,hr2895-114
HSJU,hr3968-114
HSIF,hr3968-114
HSWM,hr6049-114
HSED,hr4471-114
HSAG,hr6342-114
HSAS,hr454-114
HSED,hr1369-114
HSVR,hr1369-114
HSFA,hr5877-114
HSHM,hr5877-114
HSIF,hr2024-114
HSED,hr3860-114
HSWM,hr274-114
HSIF,hr274-114
HSAG,hr274-114
HSGO,hr274-114
HSBA,hr274-114
HSJU,hr274-114
HSFA,hr274-114
HSED,hr5587-114
HSGO,hr3635-114
HSIF,hr6474-114
HSBA,hr5596-114
HSAG,hr897-114
HSPW,hr897-114
HSII,hr493-114
SSGA,hr5226-114
HSGO,hr5226-114
HSSY,hr2886-114
HSPW,hr2886-114
HSJU,hr3012-114
HSPW,hr200-114
HSIF,hr4414-114
HSPW,hr2489-114
HSGO,hr5051-114
HSPW,hr6258-114
HSIF,hr2724-114
HSWM,hr6399-114
HSPW,hr3488-114
HSBA,hr5419-114
HSJU,hr2584-114
HSII,hr1820-114
HSSY,hr6452-114
HSII,hr6452-114
HSBA,hr3798-114
HSED,hr966-114
HSED,hr132-114
HSWM,hr132-114
HSII,hr132-114
HSIF,hr132-114
HSAP,hr132-114
HSRU,hr132-114
HSHA,hr132-114
HSJU,hr132-114
SSFR,hr2845-114
HSFA,hr2845-114
HSJU,hr46-114
HSJU,hr585-114
HSII,hr585-114
HSIF,hr2702-114
HSJU,hr5853-114
HSJU,hr4771-114
HSIF,hr4771-114
HSIF,hr2391-114
HSWM,hr4714-114
HSIF,hr4714-114
HSIF,hr3717-114
HSVR,hr1356-114
SSSB,hr4326-114
HSSM,hr4326-114
HSWM,hr644-114
HSJU,hr4380-114
HSIF,hr4567-114
HSAS,hr148-114
HSJU,hr4914-114
HSIF,hr555-114
HSED,hr3948-114
HSBA,hr3948-114
HSIF,hr931-114
HSVR,hr563-114
HSAS,hr5710-114
HSIF,hr5403-114
HSVR,hr5588-114
HSPW,hr3630-114
HSIF,hr6142-114
HSVR,hr915-114
HSED,hr3588-114
HSWM,hr3588-114
HSJU,hr6052-114
HSED,hr1378-114
HSIF,hr298-114
HSBA,hr1975-114
HSPW,hr830-114
HSGO,hr1477-114
HSJU,hr5141-114
HSIF,hr5967-114
SSBK,hr1839-114
HSBA,hr1839-114
HSJU,hr4597-114
SSEG,hr4416-114
HSIF,hr4416-114
HSIF,hr6128-114
HSIF,hr2869-114
HSIF,hr2730-114
HSED,hr2149-114
HSED,hr1000-114
HSWM,hr1000-114
SSCM,hr1561-114
HSSY,hr1561-114
HSJU,hr2173-114
HSBU,hr4730-114
HSAP,hr4730-114
HSRU,hr4730-114
HSGO,hr4730-114
HSBA,hr4855-114
HSJU,hr3011-114
HSIF,hr3659-114
HSWM,hr3659-114
HSWM,hr1256-114
HSIF,hr5092-114
SSGA,hr2395-114
HSGO,hr2395-114
HSBA,hr4718-114
HSFA,hr3706-114
HSPW,hr2595-114
HSBA,hr1261-114
HSVR,hr2344-114
HSIF,hr588-114
HSWM,hr588-114
HSPW,hr4917-114
HSAS,hr1666-114
HSGO,hr1666-114
HSJU,hr4900-114
HSII,hr4900-114
HSED,hr4900-114
HSIF,hr6013-114
HSED,hr1447-114
HSFA,hr3766-114
HSIF,hr2253-114
HSBA,hr1354-114
HSGO,hr5709-114
HSAS,hr3761-114
HSWM,hr3761-114
HSIF,hr6212-114
HSII,hr2630-114
HSWM,hr4891-114
HSIF,hr2888-114
HSBA,hr2888-114
HSFA,hr5579-114
HSWM,hr4315-114
HSIF,hr4315-114
HSJU,hr4315-114
HSJU,hr5825-114
HSIF,hr478-114
HSVR,hr2054-114
HSWM,hr2164-114
HSIF,hr3821-114
HSJU,hr1258-114
HSAG,hr1258-114
HSWM,hr1417-114
HSII,hr1138-114
HSIF,hr4275-114
HSWM,hr4275-114
HSED,hr2300-114
HSII,hr2300-114
HSWM,hr2300-114
HSJU,hr2300-114
HSIF,hr2300-114
HSGO,hr2300-114
HSAP,hr2300-114
HSRU,hr2300-114
HSHA,hr2300-114
HSBA,hr347-114
HSIF,hr4517-114
HSJU,hr4754-114
HSBA,hr5143-114
HSFA,hr2368-114
HSJU,hr2368-114
HSIF,hr3250-114
HSAS,hr5351-114
HSJU,hr4809-114
HSED,hr2721-114
HSAG,hr2721-114
HSWM,hr2721-114
HSPW,hr2721-114
HSJU,hr2721-114
HSGO,hr2721-114
HSBU,hr2721-114
HSRU,hr2721-114
HSBA,hr2721-114
HSHA,hr2721-114
HSPW,hr1093-114
HSSY,hr4811-114
HSII,hr4811-114
HSHM,hr43-114
HSJU,hr43-114
HSJU,hr4847-114
HSWM,hr4847-114
HSED,hr4847-114
HSFA,hr6208-114
HSJU,hr3918-114
HSWM,hr3918-114
HSGO,hr258-114
HSWM,hr1726-114
HSIF,hr1726-114
HSWM,hr5164-114
HSIF,hr5164-114
HSIF,hr4037-114
HSIF,hr3731-114
HSII,hr2345-114
SLIA,hr487-114
HSII,hr487-114
SSCM,hr749-114
HSPW,hr749-114
HSJU,hr5130-114
HSWM,hr680-114
HSJU,hr1254-114
HSJU,hr2233-114
HLIG,hr2233-114
HSIF,hr3294-114
HSBA,hr2287-114
HSWM,hr4868-114
HSIF,hr3713-114
HSJU,hr3713-114
SSVA,hr3471-114
HSVR,hr3471-114
HSJU,hr6239-114
HSED,hr6239-114
HSAG,hr2358-114
HSII,hr2358-114
HSWM,hr1551-114
HSED,hr2070-114
HSWM,hr2070-114
HSWM,hr822-114
HSIF,hr822-114
HSED,hr770-114
HSIF,hr3851-114
HSII,hr5303-114
HSPW,hr5303-114
HSIF,hr5111-114
HSJU,hr2246-114
HSBA,hr1486-114
HSJU,hr1470-114
HSWM,hr1470-114
HSIF,hr1470-114
HSJU,hr3765-114
HSSY,hr3266-114
HSIF,hr3266-114
HSVR,hr1843-114
HSED,hr953-114
HSJU,hr953-114
HSIF,hr953-114
HSIF,hr2614-114
HSWM,hr2614-114
HSGO,hr4668-114
HSED,hr860-114
HSJU,hr3151-114
HSWM,hr1013-114
HSII,hr1013-114
HSJU,hr1013-114
HSAG,hr1013-114
HSIF,hr1013-114
HSED,hr1639-114
HSVR,hr3422-114
HSII,hr3764-114
HSFA,hr3104-114
HSWM,hr3104-114
HSAS,hr2026-114
HSHM,hr5340-114
HSIF,hr3780-114
HSWM,hr3780-114
HSII,hr581-114
HSJU,hr1528-114
HSIF,hr3742-114
HSAS,hr955-114
HSFA,hr955-114
SSFI,hr1190-114
HSRU,hr1190-114
HSIF,hr1190-114
HSWM,hr1190-114
HSWM,hr5191-114
HSJU,hr4823-114
HSIF,hr225-114
HSFA,hr1579-114
HSVR,hr658-114
HSPW,hr4844-114
HSIF,hr5219-114
HSWM,hr214-114
HSBA,hr2354-114
HSWM,hr5799-114
SSGA,hr3438-114
HSJU,hr3438-114
SSCM,hr5312-114
HSSY,hr5312-114
HSHM,hr115-114
HSWM,hr2657-114
HSBA,hr4993-114
HSJU,hr5934-114
HSIF,hr5934-114
HSED,hr2508-114
HSFA,hr2847-114
HSJU,hr2942-114
HSIF,hr3021-114
HSPW,hr983-114
SSHR,hr1725-114
HSIF,hr1725-114
HSWM,hr3508-114
SSGA,hr1471-114
HSPW,hr1471-114
HSED,hr3500-114
HSWM,hr1260-114
HSHA,hr4842-114
HSED,hr5284-114
HSWM,hr5284-114
HSIF,hr5284-114
HSWM,hr5172-114
HSIF,hr1630-114
HSSY,hr3392-114
HSJU,hr2758-114
HSIF,hr1301-114
HSWM,hr2136-114
HSIF,hr243-114
HSED,hr4386-114
HSWM,hr4386-114
HSPW,hr1370-114
HSGO,hr4585-114
HSIF,hr4828-114
HSPW,hr1473-114
HSJU,hr5812-114
HSWM,hr4499-114
SSHR,hr647-114
HSIF,hr647-114
HSWM,hr343-114
HSJU,hr6072-114
HSSY,hr6072-114
HSHA,hr6072-114
HLIG,hr2569-114
HSAS,hr2569-114
HSHM,hr3313-114
HSGO,hr3313-114
HSVR,hr3423-114
HSED,hr3512-114
HSIF,hr5095-114
HSED,hr4808-114
HSJU,hr6087-114
HSHM,hr6087-114
HSWM,hr6492-114
HSHA,hr1563-114
HSGO,hr1563-114
HSSY,hr5779-114
HSHA,hr5779-114
HSWM,hr4555-114
HSIF,hr790-114
HSWM,hr1108-114
HSVR,hr1187-114
HSIF,hr2228-114
HSJU,hr47-114
HSWM,hr3251-114
HSIF,hr3251-114
HSED,hr3141-114
HSJU,hr6198-114
HSED,hr3408-114
HSIF,hr3658-114
HSWM,hr3080-114
HSVR,hr4252-114
HSSY,hr4865-114
HSHM,hr4865-114
HSIF,hr4865-114
HSWM,hr4865-114
SSAF,hr1214-114
HSAG,hr1214-114
HSII,hr1214-114
HSPW,hr3149-114
HSHM,hr5253-114
HSJU,hr5253-114
SSEG,hr874-114
HSSY,hr874-114
HSWM,hr1716-114
HSWM,hr3934-114
HSED,hr3947-114
HSBA,hr3947-114
HSVR,hr4591-114
HSAS,hr5286-114
HSVR,hr5286-114
HSWM,hr3037-114
HSVR,hr2496-114
HSED,hr823-114
SSHR,hr4641-114
HSIF,hr4641-114
HSIF,hr5236-114
HSJU,hr1272-114
HSIF,hr3681-114
HSJU,hr2761-114
HSGO,hr2044-114
HSWM,hr3081-114
HSIF,hr3081-114
HSJU,hr3326-114
SSVA,hr280-114
HSGO,hr280-114
HSVR,hr280-114
SSCM,hr710-114
SSGA,hr710-114
HSHM,hr710-114
HSWM,hr5240-114
HSWM,hr1185-114
HSJU,hr445-114
SSGA,hr3583-114
HSIF,hr3583-114
HSPW,hr3583-114
HSHM,hr3583-114
SSJU,hr3279-114
HSJU,hr3279-114
HSED,hr987-114
HSII,hr963-114
HSPW,hr963-114
HSJU,hr112-114
HSFA,hr1039-114
HSJU,hr920-114
HSIF,hr920-114
HSED,hr2887-114
HSAS,hr6416-114
HSBU,hr6416-114
HSVR,hr6416-114
HSVR,hr517-114
HSWM,hr254-114
HSWM,hr4581-114
SSFI,hr5613-114
HSWM,hr5613-114
HSIF,hr5613-114
HSED,hr2764-114
HSED,hr3862-114
HSWM,hr683-114
HSPW,hr844-114
SSAP,hr2028-114
HSAP,hr2028-114
HSBA,hr1683-114
HSSY,hr2111-114
HSAG,hr2111-114
HSIF,hr2111-114
HSPW,hr2111-114
HSGO,hr6037-114
HSFA,hr6037-114
HSJU,hr3314-114
HSII,hr2811-114
HSHM,hr2552-114
HSED,hr3690-114
HSHM,hr5843-114
HSJU,hr604-114
SSFI,hr2507-114
HSIF,hr2507-114
HSWM,hr2507-114
HSWM,hr2083-114
HSIF,hr2083-114
SSEG,hr496-114
HSII,hr496-114
HSVR,hr2114-114
HSIF,hr2114-114
HSFA,hr2114-114
HSJU,hr4197-114
HSED,hr2152-114
HSIF,hr4409-114
HSED,hr1215-114
HSJU,hr1556-114
HSJU,hr1791-114
HSIF,hr2841-114
HSBA,hr5069-114
SSVA,hr3106-114
HSVR,hr3106-114
HSJU,hr3370-114
HSRU,hr3370-114
HSED,hr3370-114
HSWM,hr735-114
HSIF,hr735-114
HSAG,hr735-114
HSGO,hr735-114
HSJU,hr735-114
HSBA,hr735-114
HSFA,hr735-114
HSIF,hr2756-114
HSWM,hr2756-114
HSED,hr2756-114
HSJU,hr6234-114
HSSY,hr5466-114
HSAS,hr5466-114
HSPW,hr573-114
HSVR,hr4144-114
HSPW,hr4144-114
HSWM,hr4144-114
HSIF,hr3268-114
HSED,hr5503-114
HSPW,hr1939-114
HSWM,hr4220-114
HSWM,hr3308-114
HSIF,hr3308-114
HSJU,hr6130-114
HSVR,hr3419-114
HSWM,hr3160-114
HSVR,hr3970-114
HSWM,hr2821-114
HSPW,hr625-114
HSRU,hr625-114
HSWM,hr625-114
HSVR,hr182-114
HSED,hr3472-114
HSWM,hr3377-114
SSJU,hr1927-114
HSJU,hr1927-114
SSBK,hr2643-114
HSJU,hr2643-114
HSBA,hr2643-114
HSBA,hr1491-114
HSPW,hr5831-114
HSGO,hr4164-114
HSSY,hr2000-114
HSJU,hr510-114
HSII,hr6475-114
HSWM,hr3431-114
HSAS,hr2742-114
HSII,hr2097-114
HSJU,hr5881-114
HSII,hr884-114
HSVR,hr1532-114
HSGO,hr2255-114
HSBA,hr5474-114
HSFA,hr5474-114
HSGO,hr2320-114
HSVR,hr6230-114
HSWM,hr6230-114
HSPW,hr6230-114
HSIF,hr1499-114
HSJU,hr6327-114
HSSM,hr6327-114
HSPW,hr1692-114
HSPW,hr3614-114
HSSY,hr3614-114
HSWM,hr3614-114
HSIF,hr5845-114
HSWM,hr5845-114
HSJU,hr131-114
HSAS,hr3239-114
HSBA,hr5202-114
HSII,hr2085-114
HSIF,hr5405-114
HSIF,hr5068-114
HSAP,hr2685-114
SSJU,hr5052-114
HSIF,hr5052-114
HSJU,hr5052-114
HSED,hr5165-114
HSHA,hr5165-114
HSGO,hr5165-114
HSVR,hr5047-114
HSHM,hr5905-114
HSIF,hr1638-114
HSII,hr974-114
HSJU,hr3518-114
HSJU,hr4748-114
HSWM,hr2658-114
HSED,hr3060-114
HSJU,hr426-114
HSIF,hr4153-114
HSED,hr3502-114
HSSY,hr4945-114
HSAS,hr4945-114
HSWM,hr4945-114
HSIF,hr4945-114
HSPW,hr4945-114
HSFA,hr4945-114
HSRU,hr4945-114
HLIG,hr4945-114
HSVR,hr2522-114
HSJU,hr4962-114
HSED,hr550-114
HSWM,hr5256-114
HSAG,hr5256-114
HSJU,hr5256-114
HSHM,hr5256-114
HSJU,hr824-114
HSWM,hr1686-114
HSIF,hr1686-114
HSSY,hr2687-114
HSGO,hr316-114
HSED,hr4266-114
HSWM,hr4266-114
HSIF,hr4266-114
HSJU,hr2087-114
HSED,hr3204-114
HSJU,hr2470-114
HSGO,hr1024-114
HSWM,hr2513-114
HSIF,hr2513-114
HSBA,hr4854-114
HSVR,hr421-114
HSII,hr2369-114
HSIF,hr2369-114
HSFA,hr2369-114
HSWM,hr1901-114
SSEV,hr1734-114
HSIF,hr1734-114
HSPW,hr6451-114
HSGO,hr6451-114
HSWM,hr2619-114
HSIF,hr4998-114
HSWM,hr1595-114
HSAS,hr1227-114
HSVR,hr1227-114
HSBA,hr2769-114
HSED,hr3532-114
HSED,hr4583-114
SSEG,hr4583-114
HSIF,hr4583-114
HSJU,hr4319-114
HSWM,hr3975-114
HSPW,hr6182-114
HSIF,hr4819-114
HSWM,hr4819-114
HSWM,hr2366-114
HSIF,hr2366-114
HSJU,hr2805-114
HSIF,hr2805-114
HSJU,hr4143-114
HSFA,hr4143-114
SSBK,hr601-114
HSBA,hr601-114
HSIF,hr3103-114
HSWM,hr3552-114
HSIF,hr5630-114
HSWM,hr5754-114
HSPW,hr594-114
SSGA,hr891-114
HSGO,hr891-114
HSWM,hr6109-114
HSPW,hr6109-114
HSIF,hr6109-114
HSGO,hr1837-114
HSII,hr2316-114
HSAG,hr2316-114
HSJU,hr4603-114
HSIF,hr2853-114
HSWM,hr289-114
HSIF,hr289-114
HSVR,hr2981-114
HSWM,hr3298-114
HSIF,hr3298-114
HSSY,hr3996-114
HSII,hr3996-114
HSWM,hr3996-114
HSIF,hr3996-114
HSPW,hr3996-114
HSPW,hr3585-114
HSSY,hr3585-114
HSBA,hr5808-114
HSWM,hr694-114
HSVR,hr3491-114
HSWM,hr3039-114
HSGO,hr3039-114
HSBA,hr3039-114
HSFA,hr3039-114
HSIF,hr5093-114
HSWM,hr4518-114
HSSM,hr3191-114
HSPW,hr3651-114
HSAP,hr3020-114
SSAP,hr3020-114
HSVR,hr1379-114
HSPW,hr5964-114
HSIF,hr4169-114
HSJU,hr4364-114
HSWM,hr4363-114
HSGO,hr1760-114
HSVR,hr643-114
HSIF,hr2198-114
HSPW,hr2198-114
HSWM,hr4094-114
SSEG,hr5244-114
HSII,hr5244-114
HSJU,hr2063-114
HSWM,hr2063-114
HSIF,hr2850-114
HSIF,hr2423-114
HSII,hr5718-114
HSJU,hr3813-114
HSIF,hr3012-114
HSJU,hr2825-114
HSHM,hr2825-114
HSJU,hr1759-114
HSGO,hr1759-114
HSVR,hr218-114
HSED,hr2962-114
SSGA,hr1633-114
HSHM,hr1633-114
HSED,hr2521-114
SSAF,hr2088-114
HSAG,hr2088-114
HSJU,hr6501-114
HSWM,hr6501-114
HSIF,hr6501-114
HSIF,hr1631-114
HSJU,hr2380-114
HSJU,hr5024-114
HSIF,hr5024-114
HSIF,hr4227-114
HSWM,hr4227-114
HSIF,hr2042-114
HSED,hr3944-114
HSJU,hr1148-114
HSHM,hr1148-114
HSWM,hr3390-114
HSBA,hr4850-114
HSWM,hr4236-114
HSVR,hr2941-114
HSED,hr4101-114
HSWM,hr3288-114
HSIF,hr5115-114
SSGA,hr3116-114
HSGO,hr3116-114
HSII,hr912-114
HSPW,hr912-114
HSIF,hr912-114
HSII,hr3303-114
HSIF,hr3303-114
HSPW,hr3303-114
HSBA,hr3303-114
HSIF,hr2249-114
HSED,hr840-114
HSIF,hr4000-114
HSED,hr3008-114
HSWM,hr255-114
HSPW,hr3739-114
HSWM,hr4655-114
HSPW,hr3382-114
HSAG,hr3382-114
HSII,hr3382-114
HSAS,hr2191-114
HSIF,hr2191-114
HSGO,hr2191-114
HSJU,hr3158-114
HSWM,hr4723-114
SSVA,hr1338-114
HSVR,hr1338-114
SSEG,hr2880-114
HSII,hr2880-114
HSIF,hr212-114
HSAS,hr2053-114
HSIF,hr5573-114
HSIF,hr89-114
HSAS,hr1465-114
HSFA,hr1593-114
HSWM,hr2802-114
HSGO,hr2802-114
HSII,hr3650-114
HSAG,hr3650-114
HSED,hr1655-114
HSIF,hr1469-114
HSPW,hr4667-114
HSBU,hr4667-114
HSVR,hr3335-114
HSBA,hr5282-114
HSJU,hr5757-114
HSBA,hr3794-114
HSWM,hr3255-114
HSED,hr5543-114
HSIF,hr5543-114
HSJU,hr2536-114
HSIF,hr2536-114
HSSM,hr3132-114
HSIF,hr1420-114
HSWM,hr1439-114
HSII,hr2697-114
HSWM,hr5364-114
HSJU,hr889-114
HSBA,hr3545-114
HSWM,hr3545-114
HSED,hr4223-114
HSII,hr2346-114
HSFA,hr1205-114
HSII,hr1900-114
HSJU,hr4609-114
SSCM,hr3878-114
HSPW,hr3878-114
HSHM,hr3878-114
HSWM,hr2359-114
HSJU,hr6110-114
HSAS,hr1425-114
HSED,hr4054-114
HSVR,hr4054-114
HSAS,hr4054-114
HSJU,hr2828-114
HSED,hr2384-114
HSFA,hr1175-114
HSIF,hr1175-114
HSED,hr5201-114
HSIF,hr1687-114
HSWM,hr1687-114
HSPW,hr4675-114
HSPW,hr365-114
HSIF,hr2544-114
HSIF,hr1293-114
HSED,hr3886-114
HSJU,hr236-114
HSJU,hr5646-114
HSWM,hr4377-114
HSWM,hr6228-114
HSRU,hr282-114
HSBU,hr282-114
HSII,hr904-114
HSII,hr4576-114
HSJU,hr707-114
HSJU,hr2667-114
HSJU,hr1669-114
HSAS,hr2326-114
HSJU,hr2326-114
HSHM,hr2326-114
HSJU,hr5006-114
HSGO,hr1885-114
HSGO,hr5199-114
HSWM,hr1813-114
HSGO,hr4180-114
HSWM,hr2515-114
HSED,hr2515-114
HSIF,hr2515-114
HSIF,hr4299-114
HSBU,hr4888-114
HSBA,hr4888-114
HSJU,hr3802-114
HSSM,hr1444-114
HSII,hr6038-114
HSVR,hr6038-114
HSED,hr5918-114
HSWM,hr4068-114
HSBA,hr1176-114
HSWM,hr3267-114
HSII,hr4024-114
HSBA,hr2648-114
HSGO,hr2648-114
HSED,hr1042-114
HSJU,hr4663-114
HSHA,hr4663-114
HSGO,hr4663-114
HSHA,hr4702-114
HSII,hr2538-114
HSII,hr845-114
HSAG,hr845-114
HSJU,hr2867-114
HSJU,hr3515-114
HSJU,hr36-114
HSAP,hr5394-114
HSWM,hr5004-114
SSHR,hr4981-114
HSJU,hr4981-114
HSIF,hr4981-114
HSII,hr2387-114
HSED,hr4028-114
HSII,hr70-114
HSSY,hr70-114
HSPW,hr70-114
HSIF,hr3215-114
HSIF,hr2425-114
HSAS,hr479-114
HSBA,hr5835-114
HSVR,hr220-114
HSIF,hr1517-114
HSWM,hr5122-114
HSIF,hr5122-114
HSBA,hr3226-114
SSGA,hr4360-114
HSGO,hr4360-114
SSGA,hr3869-114
HSHM,hr3869-114
HSBA,hr4210-114
HSWM,hr4283-114
HSII,hr5433-114
HSED,hr4955-114
HSBU,hr4955-114
HSII,hr1135-114
HSPW,hr1135-114
HSWM,hr2512-114
HSWM,hr1527-114
HSFA,hr5735-114
HSIF,hr1117-114
HSIF,hr1007-114
HSPW,hr2616-114
HSBA,hr2616-114
HSRU,hr4923-114
HSWM,hr4923-114
HSJU,hr396-114
HSJU,hr5615-114
HSSY,hr591-114
SSEG,hr4084-114
HSSY,hr4084-114
HSAS,hr1621-114
HSII,hr1621-114
HSED,hr4390-114
HSIF,hr4569-114
HSPW,hr230-114
HSHA,hr5488-114
SSHR,hr4586-114
HSIF,hr4586-114
HSBA,hr5521-114
HSJU,hr1186-114
HSIF,hr1186-114
HSIF,hr2479-114
HSED,hr2004-114
SSEG,hr4444-114
HSIF,hr4444-114
HSBA,hr3048-114
HSII,hr6529-114
HSED,hr769-114
HSWM,hr769-114
HSGO,hr1873-114
HSHA,hr1873-114
HSWM,hr973-114
HSJU,hr3799-114
HSWM,hr3799-114
HSPW,hr853-114
HSWM,hr1083-114
HSIF,hr1083-114
HSII,hr2900-114
HSJU,hr3962-114
HSED,hr4680-114
HSAG,hr4680-114
HSII,hr4680-114
HSAS,hr1500-114
SSBK,hr5607-114
HLIG,hr5607-114
HSAS,hr5607-114
HSWM,hr5607-114
HSFA,hr5607-114
HSBA,hr5607-114
HSIF,hr3718-114
HSWM,hr3718-114
HSWM,hr2940-114
HSJU,hr3504-114
HSVR,hr4689-114
HSPW,hr935-114
HSWM,hr935-114
HSWM,hr2509-114
HSWM,hr905-114
HSWM,hr1109-114
HSAS,hr4200-114
SSFR,hr5119-114
HSFA,hr5119-114
HSED,hr1310-114
HSJU,hr1310-114
HSWM,hr2688-114
HSED,hr2082-114
HSWM,hr2082-114
HSVR,hr3374-114
HSIF,hr1468-114
HSFA,hr1468-114
HSII,hr6075-114
HSJU,hr4824-114
HSED,hr1088-114
HSWM,hr1088-114
HSIF,hr1088-114
SSEG,hr1937-114
HSJU,hr1937-114
HSII,hr1937-114
HSED,hr645-114
HSAS,hr1349-114
HSFA,hr1349-114
HSED,hr5699-114
HSED,hr1435-114
SSHR,hr398-114
HSIF,hr398-114
HSHM,hr85-114
HSVR,hr475-114
HSIF,hr691-114
HSFA,hr2586-114
HSJU,hr1674-114
SSFI,hr5452-114
HSWM,hr5452-114
HSJU,hr865-114
HSIF,hr865-114
HSVR,hr832-114
HSWM,hr6265-114
HSIF,hr6265-114
HSVR,hr593-114
SSCM,hr3144-114
HSHM,hr3144-114
HSBU,hr2510-114
HSWM,hr2510-114
HSWM,hr788-114
HSJU,hr503-114
HSFA,hr503-114
HSIF,hr5180-114
HSED,hr1399-114
HSBA,hr414-114
HSFA,hr5135-114
HSFA,hr2100-114
HSII,hr1207-114
HSJU,hr6175-114
HSJU,hr86-114
HSBA,hr516-114
HSJU,hr3858-114
HSIF,hr1570-114
HSWM,hr2504-114
HSIF,hr3513-114
HSWM,hr3513-114
HSJU,hr3513-114
HSHA,hr363-114
HSBA,hr363-114
HSED,hr6490-114
HSGO,hr6490-114
HSSY,hr6490-114
HSPW,hr1461-114
HSWM,hr1461-114
HSJU,hr1940-114
HSIF,hr1940-114
HSWM,hr5007-114
SSFR,hr4481-114
HSFA,hr4481-114
HSWM,hr3110-114
HSBA,hr6436-114
SSVA,hr2814-114
HSVR,hr2814-114
SSFR,hr1156-114
HSSY,hr1156-114
HSJU,hr2848-114
SSHR,hr4969-114
HSIF,hr4969-114
HSWM,hr2066-114
HSIF,hr2066-114
HSJU,hr1584-114
HSVR,hr2935-114
HSWM,hr5374-114
HSWM,hr2117-114
HSWM,hr1752-114
HSED,hr939-114
HSIF,hr1416-114
HSWM,hr1416-114
HSBU,hr1416-114
HSWM,hr3086-114
HSED,hr2194-114
HSIF,hr2194-114
HSAS,hr2282-114
HSVR,hr2282-114
HSED,hr988-114
HSWM,hr988-114
HSJU,hr988-114
HSIF,hr988-114
HSIF,hr4732-114
HSWM,hr4732-114
HSAS,hr2662-114
HSIF,hr4769-114
HSJU,hr6070-114
HSII,hr2269-114
HSAG,hr2269-114
HSAG,hr5883-114
HSJU,hr6297-114
HSGO,hr6297-114
HSWM,hr6297-114
HSBA,hr6297-114
HSFA,hr6297-114
HSII,hr3462-114
HSPW,hr3462-114
SSBK,hr1480-114
HSBA,hr1480-114
HSBA,hr4099-114
HSIF,hr4111-114
HSIF,hr2858-114
HSJU,hr3025-114
HSJU,hr579-114
HSGO,hr579-114
HSIF,hr1411-114
HSFA,hr3199-114
HSVR,hr6277-114
HSWM,hr771-114
HSIF,hr771-114
HSWM,hr750-114
HSBA,hr6488-114
HSIF,hr789-114
HSHM,hr2534-114
HSJU,hr1316-114
HSVR,hr1316-114
HSPW,hr1546-114
SSBK,hr3189-114
HSGO,hr3189-114
HSBA,hr3189-114
HSJU,hr1057-114
HSVR,hr4837-114
HSJU,hr6382-114
HSBA,hr1263-114
HSWM,hr1130-114
HSIF,hr1130-114
SSCM,hr3998-114
HSPW,hr3998-114
HSIF,hr3998-114
HSED,hr5342-114
HSWM,hr5342-114
HSWM,hr1314-114
HSHM,hr992-114
HSVR,hr992-114
HSJU,hr540-114
HSIF,hr540-114
HSBA,hr540-114
HSWM,hr540-114
HSVR,hr1414-114
HSAP,hr5054-114
SSAP,hr5054-114
HSWM,hr2628-114
HSWM,hr3018-114
HSIF,hr3018-114
HSWM,hr2265-114
HSWM,hr4614-114
HSIF,hr4614-114
HSSM,hr4340-114
SSFI,hr3209-114
HSWM,hr3209-114
HSIF,hr4669-114
SSGA,hr1155-114
HSJU,hr1155-114
HSGO,hr1155-114
HSBA,hr3725-114
HSVR,hr5734-114
HSED,hr1848-114
HSPW,hr1645-114
HSJU,hr3602-114
HSIF,hr3602-114
HSPW,hr3602-114
HSFA,hr3741-114
SSBK,hr4498-114
HSBA,hr4498-114
HSIF,hr6254-114
HSIF,hr6157-114
SSBK,hr2121-114
HSBA,hr2121-114
HSBA,hr3317-114
HSED,hr3721-114
HSWM,hr2156-114
